transaction_id,transaction_date,client_id,category,status,amount,is_success,is_failed,is_refunded
TXN-002942,2026-01-18,Client_1007,Bills Payment,success,3167.27,True,False,False
TXN-002943,2026-03-31,Client_1005,Bank Transfer,success,8004.32,True,False,False
TXN-002944,2026-03-07,Client_1007,Bills Payment,success,9803.77,True,False,False
TXN-002945,2026-03-17,Client_1006,E-commerce,refunded,624.41,False,False,True
TXN-002946,2026-04-07,Client_1006,Retail,success,9775.8,True,False,False
TXN-002947,2026-03-20,Client_1002,Retail,success,1695.95,True,False,False
TXN-002948,2026-01-25,Client_1004,Retail,success,9896.94,True,False,False
TXN-002949,2026-04-17,Client_1003,E-commerce,success,5000.25,True,False,False
TXN-002950,2026-01-16,Client_1006,E-commerce,success,4095.2,True,False,False
TXN-002951,2026-03-31,Client_1007,Subscription,success,4796.63,True,False,False
TXN-002952,2026-04-19,Client_1006,Bills Payment,success,3616.05,True,False,False
TXN-002953,2026-04-01,Client_1007,Bank Transfer,success,1927.21,True,False,False
TXN-002954,2026-02-21,Client_1004,Bills Payment,success,6507.53,True,False,False
TXN-002955,2026-01-11,Client_1006,Subscription,success,5286.29,True,False,False
TXN-002956,2026-01-03,Client_1010,E-commerce,refunded,685.55,False,False,True
TXN-002957,2026-02-17,Client_1002,Bills Payment,success,9852.77,True,False,False
TXN-002958,2026-01-02,Client_1001,Bank Transfer,success,373.77,True,False,False
TXN-002959,2026-04-26,Client_1010,Retail,success,786.95,True,False,False
TXN-002960,2026-01-23,Client_1004,Retail,success,5398.62,True,False,False
TXN-002961,2026-02-14,Client_1002,Bills Payment,success,5782.45,True,False,False
TXN-002962,2026-04-25,Client_1008,Bills Payment,success,8162.18,True,False,False
TXN-002963,2026-02-26,Client_1001,Retail,success,5422.14,True,False,False
TXN-002964,2026-04-12,Client_1002,Bank Transfer,failed,1166.97,False,True,False
TXN-002965,2026-03-29,Client_1003,Retail,success,9012.28,True,False,False
TXN-002966,2026-03-05,Client_1004,Retail,success,6170.6,True,False,False
TXN-002967,2026-02-13,Client_1008,Retail,success,7862.22,True,False,False
TXN-002968,2026-01-15,Client_1009,E-commerce,success,3720.37,True,False,False
TXN-002969,2026-01-31,Client_1008,Bills Payment,success,511.74,True,False,False
TXN-002970,2026-01-08,Client_1008,Retail,success,5246.45,True,False,False
TXN-002971,2026-03-26,Client_1006,Retail,success,7051.84,True,False,False
TXN-002972,2026-03-08,Client_1007,Retail,success,2897.36,True,False,False
TXN-002973,2026-01-18,Client_1008,Bills Payment,success,6300.76,True,False,False
TXN-002974,2026-02-21,Client_1007,Subscription,success,335.96,True,False,False
TXN-002975,2026-01-14,Client_1006,Retail,success,3949.21,True,False,False
TXN-002976,2026-03-05,Client_1005,E-commerce,success,512.16,True,False,False
TXN-002977,2026-01-12,Client_1005,Retail,success,5755.62,True,False,False
TXN-002978,2026-01-23,Client_1006,E-commerce,success,567.35,True,False,False
TXN-002979,2026-02-08,Client_1007,Bills Payment,success,5423.86,True,False,False
TXN-002980,2026-04-16,Client_1007,Retail,success,1865.07,True,False,False
TXN-002981,2026-02-17,Client_1001,Bills Payment,success,9504.65,True,False,False
TXN-002982,2026-04-25,Client_1004,Bank Transfer,success,2115.72,True,False,False
TXN-002983,2026-01-27,Client_1010,Retail,success,9228.65,True,False,False
TXN-002984,2026-01-27,Client_1002,Bank Transfer,success,2479.84,True,False,False
TXN-002985,2026-04-15,Client_1006,Bills Payment,refunded,8283.06,False,False,True
TXN-002986,2026-02-17,Client_1007,E-commerce,success,6027.64,True,False,False
TXN-002987,2026-03-21,Client_1005,Subscription,success,7130.71,True,False,False
TXN-002988,2026-04-26,Client_1005,Bills Payment,failed,6568.03,False,True,False
TXN-002989,2026-04-27,Client_1005,Subscription,success,4217.28,True,False,False
TXN-002990,2026-02-22,Client_1007,Bank Transfer,success,1976.02,True,False,False
TXN-002991,2026-04-10,Client_1008,Bank Transfer,success,6302.72,True,False,False
TXN-002992,2026-02-20,Client_1001,Subscription,success,6926.04,True,False,False
TXN-002993,2026-01-10,Client_1002,E-commerce,success,7932.78,True,False,False
TXN-002994,2026-01-09,Client_1003,Retail,success,9440.68,True,False,False
TXN-002995,2026-02-02,Client_1007,Bank Transfer,success,2918.58,True,False,False
TXN-002996,2026-03-14,Client_1005,E-commerce,success,4009.57,True,False,False
TXN-002997,2026-04-24,Client_1004,E-commerce,success,5029.88,True,False,False
TXN-002998,2026-01-17,Client_1009,E-commerce,success,1182.5,True,False,False
TXN-002999,2026-01-30,Client_1001,Subscription,success,7649.16,True,False,False
TXN-003000,2026-04-14,Client_1002,Bills Payment,success,3771.93,True,False,False
TXN-003001,2026-04-05,Client_1003,Subscription,success,506.41,True,False,False
TXN-003002,2026-04-30,Client_1009,Bills Payment,success,7276.61,True,False,False
TXN-003003,2026-01-06,Client_1010,E-commerce,failed,3479.34,False,True,False
TXN-003004,2026-02-02,Client_1003,Bank Transfer,success,9025.47,True,False,False
TXN-003005,2026-01-08,Client_1007,Subscription,success,2988.88,True,False,False
TXN-003006,2026-01-09,Client_1004,Bills Payment,success,3425.3,True,False,False
TXN-003007,2026-04-03,Client_1008,E-commerce,success,786.89,True,False,False
TXN-003008,2026-02-01,Client_1010,Retail,success,1694.87,True,False,False
TXN-003009,2026-03-12,Client_1006,E-commerce,success,744.8,True,False,False
TXN-003010,2026-03-08,Client_1009,E-commerce,success,1782.16,True,False,False
TXN-003011,2026-04-30,Client_1006,Bank Transfer,success,9025.04,True,False,False
TXN-003012,2026-03-29,Client_1004,E-commerce,success,5670.85,True,False,False
TXN-003013,2026-04-15,Client_1007,Retail,success,2322.73,True,False,False
TXN-003014,2026-03-22,Client_1001,Retail,success,295.95,True,False,False
TXN-003015,2026-04-16,Client_1008,Retail,success,2896.44,True,False,False
TXN-003016,2026-03-20,Client_1007,Subscription,failed,2452.92,False,True,False
TXN-003017,2026-03-04,Client_1010,Bank Transfer,success,9880.98,True,False,False
TXN-003018,2026-02-28,Client_1008,Bills Payment,success,8806.5,True,False,False
TXN-003019,2026-01-29,Client_1003,Bank Transfer,success,1826.1,True,False,False
TXN-003020,2026-02-19,Client_1005,Bills Payment,success,307.28,True,False,False
TXN-003021,2026-04-14,Client_1005,Bills Payment,success,4162.68,True,False,False
TXN-003022,2026-04-23,Client_1009,Bills Payment,refunded,1337.74,False,False,True
TXN-003023,2026-03-22,Client_1006,Bills Payment,failed,4269.29,False,True,False
TXN-003024,2026-02-23,Client_1008,Subscription,success,3945.58,True,False,False
TXN-003025,2026-02-16,Client_1006,Bank Transfer,success,1417.84,True,False,False
TXN-003026,2026-03-09,Client_1004,Bills Payment,success,1990.55,True,False,False
TXN-003027,2026-01-25,Client_1010,Bank Transfer,failed,5527.23,False,True,False
TXN-003028,2026-04-08,Client_1007,Bank Transfer,success,2213.79,True,False,False
TXN-003029,2026-01-19,Client_1008,E-commerce,success,4577.97,True,False,False
TXN-003030,2026-04-26,Client_1010,Subscription,success,2250.06,True,False,False
TXN-003031,2026-03-12,Client_1003,Subscription,failed,4374.66,False,True,False
TXN-003032,2026-02-26,Client_1001,Bills Payment,success,6703.24,True,False,False
TXN-003033,2026-02-04,Client_1010,Bills Payment,success,5793.18,True,False,False
TXN-003034,2026-04-13,Client_1004,Bills Payment,success,4738.94,True,False,False
TXN-003035,2026-04-22,Client_1003,Subscription,success,9336.9,True,False,False
TXN-003036,2026-03-20,Client_1009,E-commerce,success,7890.93,True,False,False
TXN-003037,2026-01-11,Client_1001,E-commerce,failed,8707.69,False,True,False
TXN-003038,2026-02-12,Client_1002,Bank Transfer,failed,3631.29,False,True,False
TXN-003039,2026-04-06,Client_1003,Bills Payment,success,753.63,True,False,False
TXN-003040,2026-03-21,Client_1006,Retail,failed,4521.51,False,True,False
TXN-003041,2026-02-13,Client_1003,Bank Transfer,success,8043.13,True,False,False
TXN-003042,2026-01-21,Client_1003,Bills Payment,success,5369.82,True,False,False
TXN-003043,2026-03-21,Client_1007,Bills Payment,success,6323.96,True,False,False
TXN-003044,2026-03-31,Client_1005,Bills Payment,refunded,6672.3,False,False,True
TXN-003045,2026-01-19,Client_1008,E-commerce,success,1442.43,True,False,False
TXN-003046,2026-02-18,Client_1008,Subscription,success,7694.67,True,False,False
TXN-003047,2026-03-17,Client_1006,Subscription,success,1900.15,True,False,False
TXN-003048,2026-04-25,Client_1001,Subscription,failed,5711.15,False,True,False
TXN-003049,2026-04-24,Client_1006,E-commerce,failed,782.01,False,True,False
TXN-003050,2026-01-18,Client_1010,Bank Transfer,success,9175.96,True,False,False
TXN-003051,2026-01-15,Client_1004,Bank Transfer,success,7948.54,True,False,False
TXN-003052,2026-04-11,Client_1002,Bank Transfer,success,8013.24,True,False,False
TXN-003053,2026-01-03,Client_1010,Retail,success,1773.7,True,False,False
TXN-003054,2026-04-19,Client_1005,Bills Payment,success,9822.16,True,False,False
TXN-003055,2026-04-26,Client_1001,Subscription,success,1752.13,True,False,False
TXN-003056,2026-03-25,Client_1004,Bank Transfer,success,9961.92,True,False,False
TXN-003057,2026-02-13,Client_1001,Bank Transfer,success,7621.67,True,False,False
TXN-003058,2026-02-28,Client_1002,Bank Transfer,success,1393.43,True,False,False
TXN-003059,2026-04-29,Client_1010,E-commerce,success,290.2,True,False,False
TXN-003060,2026-02-18,Client_1004,Subscription,success,456.23,True,False,False
TXN-003061,2026-03-28,Client_1005,Subscription,success,8051.15,True,False,False
TXN-003062,2026-04-20,Client_1007,Subscription,success,1410.17,True,False,False
TXN-003063,2026-02-14,Client_1005,Retail,success,2888.25,True,False,False
TXN-003064,2026-01-11,Client_1008,E-commerce,success,9142.08,True,False,False
TXN-003065,2026-04-21,Client_1009,E-commerce,success,1372.41,True,False,False
TXN-003066,2026-04-08,Client_1002,Bills Payment,success,3796.54,True,False,False
TXN-003067,2026-01-20,Client_1010,Bills Payment,success,8650.53,True,False,False
TXN-003068,2026-01-02,Client_1001,Bank Transfer,success,6212.86,True,False,False
TXN-003069,2026-01-20,Client_1010,Subscription,success,3375.92,True,False,False
TXN-003070,2026-03-27,Client_1002,Retail,success,7071.06,True,False,False
TXN-003071,2026-01-26,Client_1002,Bills Payment,success,9518.78,True,False,False
TXN-003072,2026-01-01,Client_1007,Bills Payment,success,7198.09,True,False,False
TXN-003073,2026-02-19,Client_1006,Retail,success,8193.75,True,False,False
TXN-003074,2026-04-01,Client_1008,Retail,success,4745.18,True,False,False
TXN-003075,2026-04-04,Client_1010,E-commerce,success,5125.09,True,False,False
TXN-003076,2026-01-11,Client_1003,Bills Payment,success,8793.95,True,False,False
TXN-003077,2026-03-15,Client_1004,E-commerce,success,850.22,True,False,False
TXN-003078,2026-01-24,Client_1006,Bills Payment,success,6389.44,True,False,False
TXN-003079,2026-03-17,Client_1005,Retail,success,6441.89,True,False,False
TXN-003080,2026-01-28,Client_1007,Bank Transfer,success,7380.89,True,False,False
TXN-003081,2026-03-09,Client_1001,Bank Transfer,success,1696.52,True,False,False
TXN-003082,2026-01-08,Client_1002,Subscription,success,7355.85,True,False,False
TXN-003083,2026-03-21,Client_1007,E-commerce,success,8996.53,True,False,False
TXN-003084,2026-02-27,Client_1001,E-commerce,success,7736.72,True,False,False
TXN-003085,2026-04-28,Client_1006,Retail,success,752.2,True,False,False
TXN-003086,2026-02-03,Client_1006,Subscription,success,8128.56,True,False,False
TXN-003087,2026-02-17,Client_1008,Bank Transfer,success,3203.4,True,False,False
TXN-003088,2026-04-06,Client_1004,Bills Payment,success,522.72,True,False,False
TXN-003089,2026-02-15,Client_1007,Subscription,success,3311.24,True,False,False
TXN-003090,2026-04-12,Client_1007,Subscription,success,4697.49,True,False,False
TXN-003091,2026-01-20,Client_1003,Subscription,success,342.35,True,False,False
TXN-003092,2026-01-18,Client_1006,Subscription,refunded,6358.71,False,False,True
TXN-003093,2026-02-21,Client_1006,E-commerce,success,8192.31,True,False,False
TXN-003094,2026-04-26,Client_1003,Bills Payment,success,1920.71,True,False,False
TXN-003095,2026-01-13,Client_1001,Subscription,success,2781.81,True,False,False
TXN-003096,2026-01-26,Client_1001,Subscription,success,3104.87,True,False,False
TXN-003097,2026-04-20,Client_1009,Bank Transfer,success,4916.69,True,False,False
TXN-003098,2026-04-03,Client_1008,Subscription,success,8530.81,True,False,False
TXN-003099,2026-03-04,Client_1001,Bank Transfer,refunded,762.37,False,False,True
TXN-003100,2026-02-11,Client_1008,Retail,success,2428.01,True,False,False
TXN-003101,2026-03-05,Client_1004,Subscription,success,9572.88,True,False,False
TXN-003102,2026-03-22,Client_1003,Bank Transfer,success,6872.17,True,False,False
TXN-003103,2026-02-24,Client_1010,E-commerce,success,5343.4,True,False,False
TXN-003104,2026-02-13,Client_1006,Bills Payment,success,9707.26,True,False,False
TXN-003105,2026-01-09,Client_1001,Subscription,success,2536.49,True,False,False
TXN-003106,2026-02-11,Client_1004,Bank Transfer,success,9028.22,True,False,False
TXN-003107,2026-03-02,Client_1005,Retail,success,7958.8,True,False,False
TXN-003108,2026-03-31,Client_1004,Bills Payment,refunded,7837.79,False,False,True
TXN-003109,2026-03-15,Client_1004,Retail,success,8151.89,True,False,False
TXN-003110,2026-02-01,Client_1008,Retail,success,292.03,True,False,False
TXN-003111,2026-03-07,Client_1002,Subscription,success,6273.71,True,False,False
TXN-003112,2026-01-11,Client_1009,Subscription,success,9014.26,True,False,False
TXN-003113,2026-04-04,Client_1005,E-commerce,success,7796.59,True,False,False
TXN-003114,2026-04-12,Client_1005,Bills Payment,success,7799.82,True,False,False
TXN-003115,2026-03-02,Client_1004,Bills Payment,success,3339.42,True,False,False
TXN-003116,2026-04-16,Client_1010,Subscription,success,7858.47,True,False,False
TXN-003117,2026-02-10,Client_1008,Bank Transfer,success,5409.47,True,False,False
TXN-003118,2026-04-16,Client_1004,Retail,success,3026.63,True,False,False
TXN-003119,2026-01-08,Client_1004,Retail,success,2896.32,True,False,False
TXN-003120,2026-04-12,Client_1007,Subscription,success,8541.74,True,False,False
TXN-003121,2026-02-08,Client_1005,Bills Payment,success,350.31,True,False,False
TXN-003122,2026-03-25,Client_1007,E-commerce,success,7780.39,True,False,False
TXN-003123,2026-01-19,Client_1008,Subscription,success,5979.07,True,False,False
TXN-003124,2026-04-08,Client_1006,E-commerce,failed,4613.84,False,True,False
TXN-003125,2026-01-26,Client_1010,Subscription,success,5906.16,True,False,False
TXN-003126,2026-02-11,Client_1001,E-commerce,success,3332.73,True,False,False
TXN-003127,2026-03-03,Client_1006,Bills Payment,success,7232.96,True,False,False
TXN-003128,2026-03-12,Client_1001,Subscription,success,4015.82,True,False,False
TXN-003129,2026-02-11,Client_1010,E-commerce,success,3307.74,True,False,False
TXN-003130,2026-04-07,Client_1010,E-commerce,failed,653.01,False,True,False
TXN-003131,2026-04-02,Client_1003,Subscription,success,772.16,True,False,False
TXN-003132,2026-01-20,Client_1002,Retail,success,7167.15,True,False,False
TXN-003133,2026-01-12,Client_1006,Bank Transfer,success,4185.15,True,False,False
TXN-003134,2026-04-07,Client_1002,Subscription,success,715.29,True,False,False
TXN-003135,2026-02-23,Client_1007,Bills Payment,success,985.79,True,False,False
TXN-003136,2026-01-27,Client_1008,Bills Payment,success,9123.1,True,False,False
TXN-003137,2026-02-03,Client_1004,Bills Payment,success,6866.87,True,False,False
TXN-003138,2026-01-04,Client_1001,Bills Payment,success,517.54,True,False,False
TXN-003139,2026-04-08,Client_1004,Bills Payment,failed,1462.96,False,True,False
TXN-003140,2026-02-10,Client_1006,Subscription,success,6735.6,True,False,False
TXN-003141,2026-01-03,Client_1009,Bank Transfer,success,6729.46,True,False,False
TXN-003142,2026-03-31,Client_1007,Retail,success,2081.23,True,False,False
TXN-003143,2026-01-05,Client_1004,Bills Payment,success,170.81,True,False,False
TXN-003144,2026-03-31,Client_1002,Retail,failed,5140.57,False,True,False
TXN-003145,2026-04-17,Client_1003,Subscription,success,5408.68,True,False,False
TXN-003146,2026-04-28,Client_1010,Bank Transfer,success,3805.58,True,False,False
TXN-003147,2026-02-19,Client_1003,Bills Payment,success,2637.15,True,False,False
TXN-003148,2026-01-26,Client_1006,Bank Transfer,success,6539.58,True,False,False
TXN-003149,2026-02-27,Client_1001,Subscription,success,6548.95,True,False,False
TXN-003150,2026-03-07,Client_1007,Bills Payment,success,512.43,True,False,False
TXN-003151,2026-04-13,Client_1002,Bills Payment,success,5745.05,True,False,False
TXN-003152,2026-04-06,Client_1005,Bills Payment,failed,8196.82,False,True,False
TXN-003153,2026-02-16,Client_1008,E-commerce,success,2375.12,True,False,False
TXN-003154,2026-04-24,Client_1005,Bills Payment,success,3168.03,True,False,False
TXN-003155,2026-01-28,Client_1003,Bank Transfer,success,9473.27,True,False,False
TXN-003156,2026-02-19,Client_1006,Subscription,refunded,6057.95,False,False,True
TXN-003157,2026-01-22,Client_1008,Subscription,success,2924.89,True,False,False
TXN-003158,2026-03-27,Client_1004,E-commerce,success,8855.68,True,False,False
TXN-003159,2026-04-20,Client_1001,Retail,success,211.0,True,False,False
TXN-003160,2026-02-05,Client_1001,Bank Transfer,success,7314.61,True,False,False
TXN-003161,2026-01-21,Client_1002,E-commerce,success,6493.14,True,False,False
TXN-003162,2026-02-24,Client_1006,E-commerce,success,6570.9,True,False,False
TXN-003163,2026-02-08,Client_1001,E-commerce,success,2700.98,True,False,False
TXN-003164,2026-04-30,Client_1004,E-commerce,failed,7468.18,False,True,False
TXN-003165,2026-03-29,Client_1001,Subscription,success,1214.61,True,False,False
TXN-003166,2026-04-03,Client_1004,Subscription,success,5839.79,True,False,False
TXN-003167,2026-03-13,Client_1005,Bank Transfer,success,5675.98,True,False,False
TXN-003168,2026-01-09,Client_1003,Bills Payment,success,6812.39,True,False,False
TXN-003169,2026-01-04,Client_1001,Subscription,success,4710.45,True,False,False
TXN-003170,2026-01-23,Client_1001,Retail,failed,6600.44,False,True,False
TXN-003171,2026-04-09,Client_1005,Bank Transfer,success,2106.72,True,False,False
TXN-003172,2026-02-04,Client_1001,Bank Transfer,refunded,1961.89,False,False,True
TXN-003173,2026-03-30,Client_1008,E-commerce,refunded,536.82,False,False,True
TXN-003174,2026-03-14,Client_1007,Retail,failed,4936.42,False,True,False
TXN-003175,2026-01-30,Client_1001,Bank Transfer,success,6020.69,True,False,False
TXN-003176,2026-02-28,Client_1008,Retail,success,6620.15,True,False,False
TXN-003177,2026-02-17,Client_1009,Retail,success,7378.43,True,False,False
TXN-003178,2026-02-14,Client_1007,Bills Payment,success,3783.89,True,False,False
TXN-003179,2026-02-14,Client_1005,Bills Payment,success,7541.43,True,False,False
TXN-003180,2026-03-05,Client_1009,Subscription,success,4373.94,True,False,False
TXN-003181,2026-03-19,Client_1005,Bills Payment,success,3650.82,True,False,False
TXN-003182,2026-03-01,Client_1008,Retail,success,1726.33,True,False,False
TXN-003183,2026-01-06,Client_1006,Retail,failed,9828.87,False,True,False
TXN-003184,2026-01-19,Client_1010,Bank Transfer,success,8336.93,True,False,False
TXN-003185,2026-01-21,Client_1010,Bills Payment,refunded,7943.55,False,False,True
TXN-003186,2026-04-16,Client_1007,E-commerce,success,8819.16,True,False,False
TXN-003187,2026-03-06,Client_1009,E-commerce,success,5797.1,True,False,False
TXN-003188,2026-02-02,Client_1009,Bills Payment,success,6871.71,True,False,False
TXN-003189,2026-04-11,Client_1006,Subscription,success,7345.36,True,False,False
TXN-003190,2026-04-13,Client_1006,Retail,failed,5278.9,False,True,False
TXN-003191,2026-04-15,Client_1007,Bills Payment,success,7523.28,True,False,False
TXN-003192,2026-03-30,Client_1002,Bills Payment,success,4591.18,True,False,False
TXN-003193,2026-04-17,Client_1004,E-commerce,failed,9695.88,False,True,False
TXN-003194,2026-04-13,Client_1002,Subscription,success,814.85,True,False,False
TXN-003195,2026-02-09,Client_1004,Subscription,success,2171.52,True,False,False
TXN-003196,2026-03-23,Client_1002,Bills Payment,success,407.86,True,False,False
TXN-003197,2026-01-16,Client_1004,Bills Payment,success,6836.77,True,False,False
TXN-003198,2026-01-09,Client_1005,Subscription,failed,4276.98,False,True,False
TXN-003199,2026-02-15,Client_1007,E-commerce,success,3072.13,True,False,False
TXN-003200,2026-02-19,Client_1006,Bills Payment,success,6230.65,True,False,False
TXN-003201,2026-04-28,Client_1008,Retail,success,6823.26,True,False,False
TXN-003202,2026-01-05,Client_1008,Bank Transfer,success,2632.24,True,False,False
TXN-003203,2026-03-02,Client_1007,Retail,success,4284.75,True,False,False
TXN-003204,2026-03-17,Client_1010,Bank Transfer,failed,6880.0,False,True,False
TXN-003205,2026-01-04,Client_1007,E-commerce,refunded,7614.59,False,False,True
TXN-003206,2026-01-12,Client_1008,Bank Transfer,success,921.35,True,False,False
TXN-003207,2026-04-03,Client_1002,Subscription,success,3440.09,True,False,False
TXN-003208,2026-03-19,Client_1008,E-commerce,success,5571.0,True,False,False
TXN-003209,2026-04-01,Client_1008,Bills Payment,success,1040.04,True,False,False
TXN-003210,2026-03-29,Client_1003,Retail,success,7830.27,True,False,False
TXN-003211,2026-04-30,Client_1009,Subscription,success,1894.21,True,False,False
TXN-003212,2026-02-05,Client_1010,Subscription,success,5403.06,True,False,False
TXN-003213,2026-04-03,Client_1001,Bank Transfer,success,7012.34,True,False,False
TXN-003214,2026-03-04,Client_1003,Subscription,success,1711.19,True,False,False
TXN-003215,2026-02-07,Client_1010,Bank Transfer,success,6899.39,True,False,False
TXN-003216,2026-04-18,Client_1002,Bills Payment,success,2565.52,True,False,False
TXN-003217,2026-02-19,Client_1003,Subscription,success,1908.51,True,False,False
TXN-003218,2026-02-13,Client_1010,Subscription,success,4502.2,True,False,False
TXN-003219,2026-03-31,Client_1002,E-commerce,success,1406.79,True,False,False
TXN-003220,2026-03-19,Client_1010,E-commerce,success,3730.09,True,False,False
TXN-003221,2026-03-31,Client_1007,E-commerce,success,8987.13,True,False,False
TXN-003222,2026-02-17,Client_1009,E-commerce,success,432.01,True,False,False
TXN-003223,2026-02-25,Client_1009,Subscription,success,963.71,True,False,False
TXN-003224,2026-04-23,Client_1006,Subscription,success,9200.82,True,False,False
TXN-003225,2026-04-27,Client_1003,E-commerce,success,955.14,True,False,False
TXN-003226,2026-01-24,Client_1004,Subscription,success,5504.6,True,False,False
TXN-003227,2026-03-13,Client_1005,Subscription,success,7920.98,True,False,False
TXN-003228,2026-01-24,Client_1010,Subscription,success,493.58,True,False,False
TXN-003229,2026-01-26,Client_1003,Bank Transfer,success,7044.59,True,False,False
TXN-003230,2026-01-02,Client_1006,E-commerce,success,220.44,True,False,False
TXN-003231,2026-03-09,Client_1005,Retail,success,3103.11,True,False,False
TXN-003232,2026-04-14,Client_1003,Bank Transfer,failed,8619.8,False,True,False
TXN-003233,2026-04-13,Client_1004,Bills Payment,success,4834.93,True,False,False
TXN-003234,2026-01-28,Client_1002,Bills Payment,success,6370.63,True,False,False
TXN-003235,2026-03-11,Client_1002,Bills Payment,success,8592.67,True,False,False
TXN-003236,2026-01-19,Client_1002,Subscription,success,9874.88,True,False,False
TXN-003237,2026-03-14,Client_1003,Bills Payment,success,4193.74,True,False,False
TXN-003238,2026-03-22,Client_1006,Bills Payment,success,4123.28,True,False,False
TXN-003239,2026-04-07,Client_1007,E-commerce,success,7828.26,True,False,False
TXN-003240,2026-01-04,Client_1004,Bank Transfer,success,6103.72,True,False,False
TXN-003241,2026-04-21,Client_1004,Bills Payment,success,9498.94,True,False,False
TXN-003242,2026-03-07,Client_1007,Bills Payment,success,5260.46,True,False,False
TXN-003243,2026-03-05,Client_1002,Subscription,success,4231.43,True,False,False
TXN-003244,2026-03-13,Client_1002,Bills Payment,success,495.49,True,False,False
TXN-003245,2026-02-05,Client_1007,Bank Transfer,success,8087.43,True,False,False
TXN-003246,2026-04-28,Client_1006,Bank Transfer,success,6092.43,True,False,False
TXN-003247,2026-04-28,Client_1005,Subscription,success,3922.33,True,False,False
TXN-003248,2026-04-22,Client_1010,Retail,failed,6091.53,False,True,False
TXN-003249,2026-03-26,Client_1010,Bills Payment,success,1000.78,True,False,False
TXN-003250,2026-03-04,Client_1006,Retail,success,6350.52,True,False,False
TXN-003251,2026-02-02,Client_1005,Bank Transfer,success,5984.89,True,False,False
TXN-003252,2026-01-30,Client_1006,Bank Transfer,failed,5703.55,False,True,False
TXN-003253,2026-02-14,Client_1005,Bills Payment,success,5224.95,True,False,False
TXN-003254,2026-02-22,Client_1005,Bank Transfer,success,6729.88,True,False,False
TXN-003255,2026-01-25,Client_1010,Bills Payment,success,6914.49,True,False,False
TXN-003256,2026-01-25,Client_1006,Retail,success,2124.2,True,False,False
TXN-003257,2026-03-01,Client_1010,Retail,success,7273.47,True,False,False
TXN-003258,2026-04-23,Client_1005,Bills Payment,success,7920.46,True,False,False
TXN-003259,2026-04-17,Client_1006,Bills Payment,failed,8114.82,False,True,False
TXN-003260,2026-02-17,Client_1004,Subscription,success,2780.33,True,False,False
TXN-003261,2026-03-14,Client_1008,Retail,success,2621.78,True,False,False
TXN-003262,2026-01-10,Client_1005,E-commerce,refunded,8149.83,False,False,True
TXN-003263,2026-02-20,Client_1001,E-commerce,success,9347.81,True,False,False
TXN-003264,2026-04-29,Client_1008,Subscription,failed,5551.38,False,True,False
TXN-003265,2026-04-16,Client_1005,Retail,success,2071.98,True,False,False
TXN-003266,2026-01-07,Client_1007,Subscription,success,4816.04,True,False,False
TXN-003267,2026-02-19,Client_1006,E-commerce,success,1316.87,True,False,False
TXN-003268,2026-04-08,Client_1001,E-commerce,success,2845.82,True,False,False
TXN-003269,2026-03-12,Client_1009,Bank Transfer,success,1049.32,True,False,False
TXN-003270,2026-04-06,Client_1007,Bills Payment,success,6636.94,True,False,False
TXN-003271,2026-01-08,Client_1001,E-commerce,success,6281.16,True,False,False
TXN-003272,2026-02-05,Client_1005,Subscription,success,2282.33,True,False,False
TXN-003273,2026-03-19,Client_1010,Bank Transfer,failed,3600.16,False,True,False
TXN-003274,2026-01-31,Client_1003,E-commerce,success,3235.51,True,False,False
TXN-003275,2026-01-29,Client_1003,Subscription,success,6201.34,True,False,False
TXN-003276,2026-01-21,Client_1002,Retail,success,9788.86,True,False,False
TXN-003277,2026-02-04,Client_1008,E-commerce,success,8469.28,True,False,False
TXN-003278,2026-01-29,Client_1004,Subscription,success,8929.66,True,False,False
TXN-003279,2026-04-28,Client_1004,Bank Transfer,success,2463.83,True,False,False
TXN-003280,2026-02-09,Client_1007,Retail,success,8510.94,True,False,False
TXN-003281,2026-02-27,Client_1004,Bills Payment,success,911.77,True,False,False
TXN-003282,2026-04-02,Client_1008,Subscription,success,8892.37,True,False,False
TXN-003283,2026-04-19,Client_1010,Subscription,success,7674.05,True,False,False
TXN-003284,2026-01-27,Client_1008,Subscription,success,5286.96,True,False,False
TXN-003285,2026-02-11,Client_1001,Subscription,success,3940.22,True,False,False
TXN-003286,2026-02-26,Client_1010,Bills Payment,success,7064.22,True,False,False
TXN-003287,2026-03-18,Client_1007,Bills Payment,success,2150.6,True,False,False
TXN-003288,2026-02-10,Client_1006,Subscription,success,7177.84,True,False,False
TXN-003289,2026-04-26,Client_1004,Subscription,success,4750.16,True,False,False
TXN-003290,2026-01-04,Client_1010,Bills Payment,success,740.48,True,False,False
TXN-003291,2026-04-02,Client_1001,Subscription,success,3659.25,True,False,False
TXN-003292,2026-01-03,Client_1008,Subscription,success,9100.96,True,False,False
TXN-003293,2026-01-12,Client_1007,Bank Transfer,success,2764.3,True,False,False
TXN-003294,2026-04-27,Client_1005,Subscription,success,2269.45,True,False,False
TXN-003295,2026-03-16,Client_1009,Retail,success,2037.55,True,False,False
TXN-003296,2026-01-05,Client_1007,Bank Transfer,success,2362.94,True,False,False
TXN-003297,2026-04-01,Client_1003,E-commerce,success,5572.96,True,False,False
TXN-003298,2026-02-02,Client_1002,Retail,failed,4585.7,False,True,False
